execution_idx,application,case,version,exception_name,frame_level,search_budget,fitness_function_value,number_of_fitness_evaluations,fitness_function_evolution
24,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,3,62328,3.0,17300,"[4.0,100][3.0,200]"
24,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.0,18900,"[3.0,100]"
24,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,3.0,21400,"[3.0,100]"
24,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,3.0,25100,"[3.0,100]"
24,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,,,
24,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,3.0,12200,"[3.0,100]"
24,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,,,
24,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,3.0,8300,"[3.0,100]"
24,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,3.0,8100,"[3.0,100]"
25,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,5.896551724137931,3000,"[5.896551724137931,100]"
25,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,2,62328,3.0,24200,"[3.0,100]"
25,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,3,62328,3.0,17400,"[4.0,100][3.0,200]"
25,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.0,17400,"[3.0,100]"
25,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,3.0,20500,"[3.0,100]"
25,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,3.0,22300,"[3.0,100]"
25,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,5.0,9200,"[5.823529411764706,100][5.0,200]"
25,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,3.0,12200,"[3.0,100]"
25,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,,,
25,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,3.0,8500,"[3.0,100]"
25,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,3.0,8200,"[3.0,100]"
26,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,5.896551724137931,2800,"[5.896551724137931,100]"
26,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,2,62328,3.0,21900,"[3.0,100]"
26,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,3,62328,3.0,17300,"[4.0,100][3.0,300]"
26,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.0,32800,"[3.0,100]"
26,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,3.0,22000,"[3.0,100]"
26,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,3.0,24500,"[3.0,100]"
26,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,5.0,10500,"[5.0,100]"
26,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,3.0,10900,"[3.0,100]"
26,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,,,
26,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,3.0,8800,"[3.0,100]"
27,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,5.896551724137931,2700,"[5.896551724137931,100]"
26,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,3.0,7700,"[3.0,100]"
27,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,2,62328,3.0,20500,"[3.0,100]"
27,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,3,62328,3.0,18200,"[4.0,100][3.0,200]"
27,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.0,26000,"[3.0,100]"
27,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,3.0,22900,"[3.0,100]"
27,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,3.0,20300,"[3.0,100]"
27,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,,,
27,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,3.0,13000,"[3.0,100]"
27,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,,,
27,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,3.0,8900,"[3.0,100]"
11,math,MATH-32b,32b,java.lang.ClassCastException,1,62328,0.0,100,"[0.0,100]"
27,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,3.0,8500,"[3.0,100]"
28,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,5.896551724137931,2700,"[5.896551724137931,100]"
28,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,2,62328,3.0,33800,"[3.0,100]"
28,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,3,62328,3.0,16900,"[4.0,100][3.0,200]"
28,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.0,22700,"[3.0,100]"
28,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,3.0,22000,"[3.0,100]"
28,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,3.0,21000,"[3.0,100]"
28,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,,,
28,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,3.0,11700,"[3.0,100]"
28,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,,,
28,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,3.0,10300,"[3.0,100]"
28,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,3.0,9100,"[3.0,100]"
12,math,MATH-32b,32b,java.lang.ClassCastException,1,62328,0.0,300,"[3.0,100][0.42857142857142855,200][0.0,300]"
29,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,5.896551724137931,2000,"[5.896551724137931,100]"
29,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,2,62328,3.0,23300,"[3.0,100]"
29,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,3,62328,3.0,18100,"[4.0,100][3.0,200]"
29,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.0,20900,"[3.0,100]"
29,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,3.0,23900,"[3.0,100]"
29,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,3.0,22900,"[3.0,100]"
13,math,MATH-32b,32b,java.lang.ClassCastException,1,62328,0.0,100,"[0.0,100]"
29,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,5.0,9300,"[5.0,100]"
29,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,3.0,10700,"[3.0,100]"
29,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,,,
12,math,MATH-32b,32b,java.lang.ClassCastException,2,62328,0.0,5100,"[0.5862068965517241,100][0.42857142857142855,200][0.0,5100]"
29,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,3.0,10000,"[3.0,100]"
29,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,3.0,8500,"[3.0,100]"
30,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,5.896551724137931,3500,"[5.896551724137931,100]"
30,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,3,62328,3.0,19000,"[4.0,100][3.0,200]"
30,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,2,62328,3.0,22500,"[3.0,100]"
30,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.0,27100,"[3.0,100]"
30,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,3.0,21600,"[3.0,100]"
30,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,3.0,24400,"[3.0,100]"
30,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,,,
14,math,MATH-32b,32b,java.lang.ClassCastException,1,62328,0.0,300,"[3.0,100][0.0,300]"
30,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,3.0,9800,"[3.0,100]"
30,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,3.0,10300,"[3.0,100]"
30,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,3.0,9000,"[3.0,100]"
30,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,3.0,8600,"[3.0,100]"
11,math,MATH-32b,32b,java.lang.ClassCastException,2,62328,,,
15,math,MATH-32b,32b,java.lang.ClassCastException,1,62328,0.0,200,"[3.0,100][0.0,200]"
11,math,MATH-32b,32b,java.lang.ClassCastException,3,62328,,,
11,math,MATH-32b,32b,java.lang.ClassCastException,4,62328,,,
14,math,MATH-32b,32b,java.lang.ClassCastException,2,62328,0.0,5700,"[3.0,100][0.5862068965517241,600][0.42857142857142855,1600][0.0,5700]"
11,math,MATH-32b,32b,java.lang.ClassCastException,5,62328,0.75,17200,"[5.863636363636363,100][4.8,200][4.5,300][4.2,500][3.0,900][0.75,3300]"
11,math,MATH-32b,32b,java.lang.ClassCastException,6,62328,,,
11,math,MATH-32b,32b,java.lang.ClassCastException,7,62328,0.7857142857142857,16000,"[4.5,100][3.0,300][0.7857142857142857,500]"
11,math,MATH-32b,32b,java.lang.ClassCastException,8,62328,4.2,16600,"[4.5,100][4.2,1300]"
11,math,MATH-32b,32b,java.lang.ClassCastException,9,62328,0.781021897810219,19800,"[3.0,100][0.8695652173913043,1400][0.781021897810219,4300]"
11,math,MATH-32b,32b,java.lang.ClassCastException,10,62328,,,
12,math,MATH-32b,32b,java.lang.ClassCastException,3,62328,,,
12,math,MATH-32b,32b,java.lang.ClassCastException,4,62328,,,
16,math,MATH-32b,32b,java.lang.ClassCastException,1,62328,0.0,200,"[3.0,100][0.0,200]"
12,math,MATH-32b,32b,java.lang.ClassCastException,5,62328,0.75,16700,"[4.5,100][0.75,300]"
12,math,MATH-32b,32b,java.lang.ClassCastException,6,62328,0.7692307692307692,20100,"[4.8,100][3.0,200][0.7692307692307692,500]"
12,math,MATH-32b,32b,java.lang.ClassCastException,7,62328,,,
12,math,MATH-32b,32b,java.lang.ClassCastException,8,62328,0.8554216867469879,16200,"[4.5,100][4.2,800][3.0,8500][0.8571428571428571,10300][0.8554216867469879,12700]"
12,math,MATH-32b,32b,java.lang.ClassCastException,9,62328,0.781021897810219,22600,"[3.0,100][0.8695652173913043,1000][0.781021897810219,2000]"
12,math,MATH-32b,32b,java.lang.ClassCastException,10,62328,,,
13,math,MATH-32b,32b,java.lang.ClassCastException,2,62328,,,
13,math,MATH-32b,32b,java.lang.ClassCastException,3,62328,,,
17,math,MATH-32b,32b,java.lang.ClassCastException,1,62328,0.0,600,"[3.0,100][0.0,600]"
13,math,MATH-32b,32b,java.lang.ClassCastException,4,62328,,,
13,math,MATH-32b,32b,java.lang.ClassCastException,5,62328,0.75,17100,"[5.863636363636363,100][4.8,200][3.0,600][0.75,700]"
13,math,MATH-32b,32b,java.lang.ClassCastException,6,62328,0.7692307692307692,16500,"[4.5,100][3.0,200][0.7692307692307692,800]"
13,math,MATH-32b,32b,java.lang.ClassCastException,7,62328,0.7857142857142857,16800,"[4.8,100][4.5,400][0.7857142857142857,900]"
17,math,MATH-32b,32b,java.lang.ClassCastException,2,62328,0.0,1800,"[0.5862068965517241,100][0.42857142857142855,1500][0.0,1800]"
13,math,MATH-32b,32b,java.lang.ClassCastException,8,62328,0.8181818181818182,14700,"[4.8,100][4.2,300][3.0,3100][0.8571428571428571,5700][0.8554216867469879,13000][0.8181818181818182,14000]"
13,math,MATH-32b,32b,java.lang.ClassCastException,9,62328,0.781021897810219,20300,"[3.0,100][0.8695652173913043,200][0.8651685393258427,1700][0.781021897810219,2200]"
13,math,MATH-32b,32b,java.lang.ClassCastException,10,62328,,,
14,math,MATH-32b,32b,java.lang.ClassCastException,3,62328,,,
14,math,MATH-32b,32b,java.lang.ClassCastException,4,62328,,,
14,math,MATH-32b,32b,java.lang.ClassCastException,5,62328,,,
14,math,MATH-32b,32b,java.lang.ClassCastException,6,62328,0.7692307692307692,17700,"[4.5,100][4.2,600][3.0,700][0.7692307692307692,900]"
18,math,MATH-32b,32b,java.lang.ClassCastException,1,62328,0.0,500,"[3.0,100][0.3076923076923077,400][0.0,500]"
14,math,MATH-32b,32b,java.lang.ClassCastException,7,62328,0.7857142857142857,15400,"[4.5,100][3.0,400][0.7857142857142857,1100]"
14,math,MATH-32b,32b,java.lang.ClassCastException,8,62328,,,
14,math,MATH-32b,32b,java.lang.ClassCastException,9,62328,0.781021897810219,22100,"[3.0,100][0.8695652173913043,400][0.781021897810219,1500]"
14,math,MATH-32b,32b,java.lang.ClassCastException,10,62328,0.84,18000,"[3.0,100][0.8811881188118812,400][0.8571428571428571,1100][0.84,17000]"
15,math,MATH-32b,32b,java.lang.ClassCastException,2,62328,,,
15,math,MATH-32b,32b,java.lang.ClassCastException,3,62328,,,
15,math,MATH-32b,32b,java.lang.ClassCastException,4,62328,,,
19,math,MATH-32b,32b,java.lang.ClassCastException,1,62328,0.0,200,"[3.0,100][0.0,200]"
19,math,MATH-32b,32b,java.lang.ClassCastException,2,62328,0.0,100,"[0.0,100]"
15,math,MATH-32b,32b,java.lang.ClassCastException,5,62328,0.75,17500,"[4.8,100][3.0,500][0.75,2300]"
15,math,MATH-32b,32b,java.lang.ClassCastException,6,62328,0.7692307692307692,17000,"[4.8,100][3.0,400][0.7692307692307692,2100]"
15,math,MATH-32b,32b,java.lang.ClassCastException,7,62328,0.7857142857142857,17600,"[4.8,100][4.2,200][3.0,2200][0.7857142857142857,3000]"
15,math,MATH-32b,32b,java.lang.ClassCastException,8,62328,4.2,15700,"[4.8,100][4.5,500][4.2,4300]"
15,math,MATH-32b,32b,java.lang.ClassCastException,9,62328,0.781021897810219,21900,"[3.0,100][0.8695652173913043,1200][0.8651685393258427,4500][0.781021897810219,6400]"
15,math,MATH-32b,32b,java.lang.ClassCastException,10,62328,,,
20,math,MATH-32b,32b,java.lang.ClassCastException,1,62328,0.0,100,"[0.0,100]"
16,math,MATH-32b,32b,java.lang.ClassCastException,2,62328,,,
16,math,MATH-32b,32b,java.lang.ClassCastException,3,62328,,,
16,math,MATH-32b,32b,java.lang.ClassCastException,4,62328,,,
16,math,MATH-32b,32b,java.lang.ClassCastException,5,62328,0.75,16300,"[4.5,100][3.0,500][0.75,700]"
16,math,MATH-32b,32b,java.lang.ClassCastException,7,62328,0.7857142857142857,17400,"[4.5,100][0.7857142857142857,300]"
16,math,MATH-32b,32b,java.lang.ClassCastException,6,62328,0.7692307692307692,15500,"[5.863636363636363,100][4.2,200][0.7692307692307692,700]"
16,math,MATH-32b,32b,java.lang.ClassCastException,8,62328,0.8571428571428571,16200,"[4.8,100][4.5,400][4.2,1200][3.0,11100][0.8571428571428571,12600]"
16,math,MATH-32b,32b,java.lang.ClassCastException,9,62328,0.781021897810219,22000,"[3.0,100][0.8695652173913043,500][0.8651685393258427,1600][0.781021897810219,2000]"
16,math,MATH-32b,32b,java.lang.ClassCastException,10,62328,,,
21,math,MATH-32b,32b,java.lang.ClassCastException,1,62328,0.0,200,"[3.0,100][0.0,200]"
17,math,MATH-32b,32b,java.lang.ClassCastException,3,62328,,,
17,math,MATH-32b,32b,java.lang.ClassCastException,4,62328,,,
17,math,MATH-32b,32b,java.lang.ClassCastException,5,62328,,,
21,math,MATH-32b,32b,java.lang.ClassCastException,2,62328,0.0,2200,"[3.0,100][0.5862068965517241,500][0.0,2200]"
17,math,MATH-32b,32b,java.lang.ClassCastException,6,62328,0.7692307692307692,17400,"[4.5,100][3.0,200][0.7692307692307692,1800]"
17,math,MATH-32b,32b,java.lang.ClassCastException,7,62328,0.7857142857142857,17200,"[4.5,100][0.7857142857142857,200]"
17,math,MATH-32b,32b,java.lang.ClassCastException,8,62328,0.8554216867469879,16400,"[5.863636363636363,100][4.8,200][4.2,400][3.0,7400][0.8571428571428571,8800][0.8554216867469879,9400]"
17,math,MATH-32b,32b,java.lang.ClassCastException,9,62328,0.781021897810219,18300,"[3.0,100][0.8695652173913043,700][0.781021897810219,900]"
17,math,MATH-32b,32b,java.lang.ClassCastException,10,62328,,,
22,math,MATH-32b,32b,java.lang.ClassCastException,1,62328,0.0,100,"[0.0,100]"
18,math,MATH-32b,32b,java.lang.ClassCastException,2,62328,,,
18,math,MATH-32b,32b,java.lang.ClassCastException,3,62328,,,
18,math,MATH-32b,32b,java.lang.ClassCastException,4,62328,,,
18,math,MATH-32b,32b,java.lang.ClassCastException,5,62328,0.75,17800,"[4.8,100][0.75,1400]"
18,math,MATH-32b,32b,java.lang.ClassCastException,6,62328,0.7692307692307692,15600,"[4.5,100][3.0,200][0.7692307692307692,400]"
18,math,MATH-32b,32b,java.lang.ClassCastException,7,62328,0.7857142857142857,17300,"[4.5,100][3.0,400][0.7857142857142857,500]"
18,math,MATH-32b,32b,java.lang.ClassCastException,8,62328,0.8554216867469879,17800,"[4.5,100][4.2,4100][3.0,9700][0.8571428571428571,11700][0.8554216867469879,12400]"
18,math,MATH-32b,32b,java.lang.ClassCastException,9,62328,0.781021897810219,22300,"[3.0,100][0.8695652173913043,600][0.781021897810219,900]"
18,math,MATH-32b,32b,java.lang.ClassCastException,10,62328,,,
23,math,MATH-32b,32b,java.lang.ClassCastException,1,62328,0.0,600,"[3.0,100][0.42857142857142855,300][0.0,600]"
19,math,MATH-32b,32b,java.lang.ClassCastException,3,62328,,,
19,math,MATH-32b,32b,java.lang.ClassCastException,4,62328,,,
19,math,MATH-32b,32b,java.lang.ClassCastException,5,62328,0.75,16000,"[5.863636363636363,100][0.75,200]"
19,math,MATH-32b,32b,java.lang.ClassCastException,6,62328,,,
19,math,MATH-32b,32b,java.lang.ClassCastException,7,62328,0.7857142857142857,19300,"[4.8,100][4.5,200][0.7857142857142857,300]"
19,math,MATH-32b,32b,java.lang.ClassCastException,8,62328,,,
19,math,MATH-32b,32b,java.lang.ClassCastException,9,62328,0.7478991596638656,20200,"[3.0,100][0.8695652173913043,600][0.781021897810219,1900][0.7478991596638656,15000]"
19,math,MATH-32b,32b,java.lang.ClassCastException,10,62328,,,
20,math,MATH-32b,32b,java.lang.ClassCastException,2,62328,,,
24,math,MATH-32b,32b,java.lang.ClassCastException,1,62328,0.0,200,"[3.0,100][0.0,200]"
20,math,MATH-32b,32b,java.lang.ClassCastException,3,62328,,,
20,math,MATH-32b,32b,java.lang.ClassCastException,4,62328,,,
20,math,MATH-32b,32b,java.lang.ClassCastException,5,62328,0.75,16800,"[4.8,100][3.0,700][0.75,1200]"
20,math,MATH-32b,32b,java.lang.ClassCastException,6,62328,0.7692307692307692,14900,"[4.8,100][4.2,400][3.0,600][0.7692307692307692,1000]"
20,math,MATH-32b,32b,java.lang.ClassCastException,7,62328,0.7857142857142857,17400,"[4.5,100][3.0,500][0.7857142857142857,800]"
20,math,MATH-32b,32b,java.lang.ClassCastException,8,62328,0.8,14600,"[4.8,100][4.5,200][4.2,300][3.0,4900][0.8554216867469879,13300][0.8,14300]"
20,math,MATH-32b,32b,java.lang.ClassCastException,9,62328,0.781021897810219,22100,"[3.0,100][0.8695652173913043,1700][0.8651685393258427,2300][0.781021897810219,2900]"
20,math,MATH-32b,32b,java.lang.ClassCastException,10,62328,,,
21,math,MATH-32b,32b,java.lang.ClassCastException,3,62328,,,
21,math,MATH-32b,32b,java.lang.ClassCastException,4,62328,,,
21,math,MATH-32b,32b,java.lang.ClassCastException,5,62328,0.75,15400,"[4.5,100][3.0,900][0.75,2200]"
25,math,MATH-32b,32b,java.lang.ClassCastException,1,62328,0.0,300,"[3.0,100][0.0,300]"
21,math,MATH-32b,32b,java.lang.ClassCastException,6,62328,0.7692307692307692,15800,"[4.5,100][3.0,200][0.7692307692307692,500]"
21,math,MATH-32b,32b,java.lang.ClassCastException,7,62328,0.7857142857142857,16300,"[4.5,100][3.0,200][0.7857142857142857,4500]"
21,math,MATH-32b,32b,java.lang.ClassCastException,8,62328,0.84,15500,"[4.5,100][3.0,1500][0.8571428571428571,2200][0.8554216867469879,4100][0.84,5000]"
21,math,MATH-32b,32b,java.lang.ClassCastException,9,62328,0.781021897810219,21400,"[3.0,100][0.8695652173913043,400][0.781021897810219,2600]"
21,math,MATH-32b,32b,java.lang.ClassCastException,10,62328,0.8461538461538461,21600,"[3.0,100][0.8800000000000001,200][0.8461538461538461,3600]"
22,math,MATH-32b,32b,java.lang.ClassCastException,2,62328,,,
22,math,MATH-32b,32b,java.lang.ClassCastException,3,62328,,,
22,math,MATH-32b,32b,java.lang.ClassCastException,4,62328,,,
22,math,MATH-32b,32b,java.lang.ClassCastException,5,62328,0.75,17300,"[4.5,100][3.0,400][0.75,1600]"
26,math,MATH-32b,32b,java.lang.ClassCastException,1,62328,0.0,100,"[0.0,100]"
22,math,MATH-32b,32b,java.lang.ClassCastException,6,62328,0.75,16200,"[4.8,100][4.5,400][3.0,500][0.7692307692307692,600][0.75,13600]"
22,math,MATH-32b,32b,java.lang.ClassCastException,7,62328,0.7857142857142857,15200,"[4.5,100][3.0,200][0.7857142857142857,4300]"
22,math,MATH-32b,32b,java.lang.ClassCastException,8,62328,4.2,22000,"[4.8,100][4.5,800][4.2,900]"
22,math,MATH-32b,32b,java.lang.ClassCastException,9,62328,0.781021897810219,20700,"[3.0,100][0.8695652173913043,1100][0.8651685393258427,2400][0.781021897810219,3700]"
22,math,MATH-32b,32b,java.lang.ClassCastException,10,62328,0.84,17600,"[3.0,100][0.8800000000000001,500][0.8775510204081631,3800][0.8571428571428571,4500][0.84,16100]"
23,math,MATH-32b,32b,java.lang.ClassCastException,2,62328,,,
23,math,MATH-32b,32b,java.lang.ClassCastException,3,62328,,,
23,math,MATH-32b,32b,java.lang.ClassCastException,4,62328,,,
23,math,MATH-32b,32b,java.lang.ClassCastException,5,62328,0.75,16600,"[4.5,100][4.2,300][0.75,400]"
23,math,MATH-32b,32b,java.lang.ClassCastException,6,62328,,,
27,math,MATH-32b,32b,java.lang.ClassCastException,1,62328,0.0,500,"[3.0,100][0.0,500]"
23,math,MATH-32b,32b,java.lang.ClassCastException,7,62328,0.7857142857142857,17200,"[5.863636363636363,100][3.0,200][0.7857142857142857,1500]"
23,math,MATH-32b,32b,java.lang.ClassCastException,8,62328,3.0,16700,"[4.8,100][4.2,700][3.0,15400]"
23,math,MATH-32b,32b,java.lang.ClassCastException,9,62328,0.7391304347826088,23700,"[3.0,100][0.8651685393258427,400][0.781021897810219,1000][0.7391304347826088,13200]"
23,math,MATH-32b,32b,java.lang.ClassCastException,10,62328,,,
24,math,MATH-32b,32b,java.lang.ClassCastException,2,62328,,,
24,math,MATH-32b,32b,java.lang.ClassCastException,3,62328,,,
24,math,MATH-32b,32b,java.lang.ClassCastException,4,62328,,,
24,math,MATH-32b,32b,java.lang.ClassCastException,5,62328,0.7293233082706767,12500,"[5.863636363636363,100][0.75,200][0.7293233082706767,3200]"
24,math,MATH-32b,32b,java.lang.ClassCastException,6,62328,0.7692307692307692,15200,"[4.5,100][4.2,200][0.7692307692307692,900]"
28,math,MATH-32b,32b,java.lang.ClassCastException,1,62328,0.0,400,"[3.0,100][0.0,400]"
24,math,MATH-32b,32b,java.lang.ClassCastException,7,62328,0.7857142857142857,16300,"[4.5,100][3.0,600][0.7857142857142857,2200]"
24,math,MATH-32b,32b,java.lang.ClassCastException,8,62328,0.84,15400,"[4.5,100][3.0,2600][0.8554216867469879,5500][0.84,9100]"
24,math,MATH-32b,32b,java.lang.ClassCastException,9,62328,0.781021897810219,21700,"[3.0,100][0.8695652173913043,300][0.8651685393258427,2200][0.781021897810219,2300]"
24,math,MATH-32b,32b,java.lang.ClassCastException,10,62328,,,
25,math,MATH-32b,32b,java.lang.ClassCastException,2,62328,,,
25,math,MATH-32b,32b,java.lang.ClassCastException,3,62328,,,
25,math,MATH-32b,32b,java.lang.ClassCastException,4,62328,,,
25,math,MATH-32b,32b,java.lang.ClassCastException,5,62328,0.75,16600,"[4.5,100][0.75,400]"
29,math,MATH-32b,32b,java.lang.ClassCastException,1,62328,0.0,200,"[3.0,100][0.0,200]"
25,math,MATH-32b,32b,java.lang.ClassCastException,6,62328,0.7692307692307692,15900,"[4.8,100][4.5,300][4.2,400][3.0,1600][0.7692307692307692,2800]"
25,math,MATH-32b,32b,java.lang.ClassCastException,7,62328,0.7857142857142857,17200,"[4.5,100][3.0,300][0.7857142857142857,1100]"
25,math,MATH-32b,32b,java.lang.ClassCastException,8,62328,0.8571428571428571,16900,"[4.5,100][4.2,4900][3.0,7400][0.8571428571428571,11600]"
25,math,MATH-32b,32b,java.lang.ClassCastException,9,62328,0.7478991596638656,23500,"[3.0,100][0.8695652173913043,200][0.781021897810219,1200][0.7478991596638656,7300]"
25,math,MATH-32b,32b,java.lang.ClassCastException,10,62328,,,
26,math,MATH-32b,32b,java.lang.ClassCastException,2,62328,,,
26,math,MATH-32b,32b,java.lang.ClassCastException,3,62328,,,
26,math,MATH-32b,32b,java.lang.ClassCastException,4,62328,,,
26,math,MATH-32b,32b,java.lang.ClassCastException,5,62328,0.75,15900,"[5.863636363636363,100][4.8,200][0.75,300]"
26,math,MATH-32b,32b,java.lang.ClassCastException,6,62328,0.7692307692307692,16300,"[5.863636363636363,100][3.0,200][0.7692307692307692,1400]"
